vintage,building_type,size,climate,care,lca,lshp,kwh_bin,customer_count,pv_penetration,per_customer_gross_kwh,per_customer_net_kwh,per_pv_adopter_kwh
2050,res_unknown,allSize,hot_dry,Care,Fresno,Flat,50_100pct,1464,0.0,11708.6,11708.6,
2050,res_unknown,allSize,hot_dry,Care,Fresno,FlatCool,0_20pct,4221,0.01,2045.4,1941.4,10449.1
2050,res_unknown,allSize,hot_dry,Care,Fresno,FlatCool,20_40pct,4274,0.0,4405.2,4405.2,
2050,res_unknown,allSize,hot_dry,Care,Fresno,FlatCool,40_60pct,4370,0.0,6670.4,6670.4,
2050,res_unknown,allSize,hot_dry,Care,Fresno,FlatCool,60_80pct,4154,0.0,9624.7,9624.7,
2050,res_unknown,allSize,hot_dry,Care,Fresno,FlatCool,80_100pct,4175,0.2187,19120.8,18911.1,958.8
2050,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,0_20pct,13346,0.6317,4374.5,192.1,6621.0
2050,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,20_40pct,14908,0.122,6547.2,5698.9,6955.6
2050,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,40_60pct,14657,0.1555,8851.8,7558.6,8317.1
2050,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,60_80pct,14393,0.0315,11038.2,10795.1,7722.9
2050,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,80_100pct,14218,0.0642,17245.4,17063.0,2840.7
2050,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,0_20pct,4559,0.6445,3389.5,-407.7,5891.8
2050,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,20_40pct,4917,0.1991,5177.8,4065.8,5586.2
2050,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,40_60pct,5018,0.0906,6938.9,6172.8,8459.4
2050,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,60_80pct,4734,0.0184,10009.0,9910.3,5367.0
2050,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,80_100pct,4986,0.0923,17871.6,17695.9,1903.6
2050,res_unknown,allSize,hot_dry,Care,Fresno,NiteFlat,0_100pct,1962,0.0141,3474.4,3360.2,8118.7
2050,res_unknown,allSize,hot_dry,Care,Fresno,NitePeak,0_50pct,1652,0.3041,4516.7,3709.1,2656.4
2050,res_unknown,allSize,hot_dry,Care,Fresno,NitePeak,50_100pct,1722,0.0,14359.7,14359.7,
2050,res_unknown,allSize,hot_dry,Care,Kern,allLshp,0_20pct,13654,1.0,7777.4,-16759.7,24537.1
2050,res_unknown,allSize,hot_dry,Care,Kern,allLshp,20_40pct,20329,0.4248,5890.4,2451.4,8095.2
2050,res_unknown,allSize,hot_dry,Care,Kern,allLshp,40_60pct,20196,0.2016,7763.7,6392.6,6801.2
2050,res_unknown,allSize,hot_dry,Care,Kern,allLshp,60_80pct,19387,0.0956,9811.1,9205.2,6337.0
2050,res_unknown,allSize,hot_dry,Care,Kern,allLshp,80_100pct,19537,0.0242,14477.2,14298.0,7393.0
2050,res_unknown,allSize,hot_dry,Care,NoLCA,AllDay,0_100pct,7696,1.0,10620.0,-11204.4,21824.4
2050,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,0_20pct,6885,1.0,5220.4,-5679.0,10899.4
2050,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,20_40pct,8776,0.602,6391.8,2881.3,5831.6
2050,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,40_60pct,8407,0.2148,8014.3,6389.0,7567.4
2050,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,60_80pct,8819,0.1034,10699.9,10002.8,6739.4
2050,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,80_100pct,8165,0.1113,18672.7,17740.9,8371.6
2050,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,0_20pct,8743,1.0,3811.9,-3359.7,7171.6
2050,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,20_40pct,14520,0.2244,4864.0,3839.7,4565.0
2050,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,40_60pct,13972,0.163,7167.5,6108.7,6496.8
2050,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,60_80pct,13817,0.1593,9034.4,8386.9,4065.8
2050,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,80_100pct,13117,0.0,13017.6,13017.6,
2050,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,0_20pct,5192,0.1841,2677.2,1690.3,5359.3
2050,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,20_40pct,5097,0.0,4950.2,4950.2,
2050,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,40_60pct,4944,0.0,7276.2,7276.2,
2050,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,60_80pct,5135,0.0,9891.1,9891.1,
2050,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,80_100pct,4682,0.1935,18948.5,16623.8,12011.8
2050,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,0_20pct,8527,0.3205,3318.7,1391.6,6012.1
2050,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,20_40pct,9334,0.0526,6020.9,5883.1,2621.0
2050,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,40_60pct,9215,0.0982,8369.0,8163.2,2095.8
2050,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,60_80pct,8704,0.0531,11120.4,10626.2,9313.5
2050,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,80_100pct,8217,0.0611,20050.6,19875.3,2871.4
2050,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,0_20pct,3484,0.3233,2582.5,1516.8,3296.3
2050,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,20_40pct,3841,0.1188,5058.8,3981.7,9065.0
2050,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,40_60pct,3808,0.0047,7387.7,7351.6,7637.8
2050,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,60_80pct,3956,0.2321,10646.4,9064.4,6815.1
2050,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,80_100pct,3598,0.2503,21538.0,20260.9,5102.9
2050,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,0_25pct,1242,0.0,647.8,647.8,
2050,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,25_50pct,1281,0.3632,3426.4,2266.6,3193.5
2050,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,50_75pct,1221,0.0,6718.9,6718.9,
2050,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,75_100pct,1287,0.3565,15509.9,13160.0,6592.0
2050,res_unknown,allSize,hot_dry,Care,NoLCA,NitePeak,0_100pct,1342,0.0425,8447.1,8057.5,9159.5
2050,res_unknown,allSize,hot_dry,Care,North,allLshp,0_25pct,153,1.0,7435.2,-7204.8,14640.0
2050,res_unknown,allSize,hot_dry,Care,North,allLshp,25_50pct,185,0.0522,7260.7,6859.2,7686.5
2050,res_unknown,allSize,hot_dry,Care,North,allLshp,50_75pct,177,0.0,9488.4,9488.4,
2050,res_unknown,allSize,hot_dry,Care,North,allLshp,75_100pct,134,0.0,14110.0,14110.0,
2050,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,0_20pct,17118,1.0,3515.1,-3301.7,6816.7
2050,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,20_40pct,26058,0.2344,5113.3,3884.9,5240.6
2050,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,40_60pct,25646,0.0913,7749.5,7067.8,7462.7
2050,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,60_80pct,24730,0.112,10879.1,10167.8,6349.3
2050,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,80_100pct,24110,0.134,21667.6,20556.5,8290.9
2050,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,0_20pct,11558,1.0,3497.5,-2866.8,6364.3
2050,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,20_40pct,17967,0.2556,5053.1,3512.5,6027.5
2050,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,40_60pct,17957,0.157,7577.1,6570.3,6412.8
2050,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,60_80pct,17712,0.1551,10206.4,9324.7,5686.2
2050,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,80_100pct,17258,0.083,16926.0,16611.9,3781.9
2050,res_unknown,allSize,hot_dry,nonCare,Bay,AllDay,0_50pct,14640,1.0,12416.8,-26089.8,38506.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,AllDay,50_100pct,25019,1.0,18016.9,-788.2,18805.1
2050,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,0_20pct,7544,1.0,13293.3,-25997.0,39290.3
2050,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,20_40pct,12137,1.0,10621.6,-7112.8,17734.3
2050,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,40_60pct,12640,0.9885,10430.5,3493.9,7017.1
2050,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,60_80pct,13339,0.456,11981.3,8541.2,7544.1
2050,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,80_100pct,12735,0.2086,22106.9,20201.7,9132.6
2050,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,0_20pct,20423,1.0,8789.1,-17632.2,26421.4
2050,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,20_40pct,33268,0.9293,5501.2,-107.2,6035.3
2050,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,40_60pct,33216,0.3349,6961.8,4902.0,6150.1
2050,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,60_80pct,32604,0.2222,9239.2,8055.9,5325.2
2050,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,80_100pct,31128,0.1695,14543.6,13012.8,9031.6
2050,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,0_20pct,8580,0.4632,2781.3,-1182.3,8557.6
2050,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,20_40pct,8660,0.1482,4464.1,2970.0,10080.1
2050,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,40_60pct,8325,0.0534,6748.3,6113.5,11885.0
2050,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,60_80pct,8243,0.1725,10205.7,9324.0,5111.7
2050,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,80_100pct,8095,0.1214,21773.2,21249.4,4315.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,0_20pct,11985,1.0,5599.6,-5792.9,11392.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,20_40pct,14767,0.5734,7233.0,3951.6,5722.9
2050,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,40_60pct,14352,0.3939,10250.7,8086.9,5492.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,60_80pct,13061,0.2696,13324.9,11409.3,7105.2
2050,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,80_100pct,11957,0.2547,21820.3,20363.9,5717.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,0_20pct,12394,1.0,6543.6,-7759.3,14302.9
2050,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,20_40pct,14847,0.5291,6268.7,3730.9,4796.4
2050,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,40_60pct,14586,0.2255,8603.9,7472.9,5014.9
2050,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,60_80pct,14992,0.4084,11753.0,9040.9,6640.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,80_100pct,14528,0.3294,20291.5,16899.3,10297.5
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,0_20pct,6387,0.0254,255.6,162.3,3667.9
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,20_40pct,6572,0.0,495.1,495.1,
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,40_60pct,6506,0.0684,1376.4,1183.3,2823.2
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,60_80pct,6096,0.0,2760.3,2760.3,
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,80_100pct,6265,0.0841,24785.6,23781.6,11934.1
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,0_20pct,3859,1.0,8881.7,-7172.3,16054.0
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,20_40pct,3384,1.0,10972.7,1116.9,9855.8
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,40_60pct,2438,1.0,15244.0,5634.8,9609.2
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,60_80pct,2484,0.899,20551.0,13971.6,7318.3
2050,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,80_100pct,2367,0.816,30974.8,24738.7,7642.3
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,AllDay,0_50pct,13004,1.0,13331.9,-39087.9,52419.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,AllDay,50_100pct,20633,1.0,17002.3,-15034.5,32036.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,0_20pct,9698,1.0,12595.9,-30407.3,43003.2
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,20_40pct,12141,1.0,11673.4,-14156.2,25829.6
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,40_60pct,12092,1.0,11498.4,-1125.1,12623.5
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,60_80pct,12147,0.5939,12891.0,6695.6,10431.2
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,80_100pct,12242,0.4839,20580.9,15210.8,11097.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,0_20pct,14471,1.0,6515.8,-15922.3,22438.1
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,20_40pct,19206,1.0,7030.3,-5561.5,12591.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,40_60pct,18678,0.5716,7446.1,3588.0,6749.2
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,60_80pct,19205,0.2601,9524.7,7860.7,6396.5
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,80_100pct,18921,0.158,14318.0,12979.6,8471.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,0_20pct,3112,0.0,497.2,497.2,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,20_40pct,3206,0.0,1344.7,1344.7,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,40_60pct,3152,0.0,1870.8,1870.8,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,60_80pct,3240,0.0,2692.9,2692.9,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,80_100pct,3161,0.0,10491.2,10491.2,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,0_20pct,7636,0.138,1615.3,262.2,9803.9
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,20_40pct,7484,0.1194,3804.0,3111.2,5800.4
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,40_60pct,7191,0.2049,6931.9,5025.6,9301.9
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,60_80pct,7435,0.6523,11317.5,5410.6,9055.9
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,80_100pct,7444,0.3708,23223.8,19778.5,9292.5
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,0_20pct,13788,0.9611,2982.9,-5343.0,8662.6
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,20_40pct,14298,1.0,6506.4,-213.9,6720.3
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,40_60pct,13702,0.7024,10008.5,5021.3,7100.5
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,60_80pct,13976,0.2236,13651.1,12184.6,6557.4
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,80_100pct,12944,0.2884,25462.5,23867.0,5532.3
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,0_20pct,8259,1.0,11183.9,-18068.9,29252.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,20_40pct,9871,0.7763,7393.0,1837.1,7156.7
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,40_60pct,9699,0.6511,10310.9,5487.2,7408.7
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,60_80pct,10253,0.392,13275.3,10757.7,6422.0
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,80_100pct,9850,0.2905,22390.2,20469.9,6609.4
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,0_20pct,3323,0.1268,247.8,-347.7,4697.6
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,20_40pct,3206,0.0,431.7,431.7,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,40_60pct,3284,0.0,1153.0,1153.0,
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,60_80pct,3313,0.2698,2599.1,931.3,6182.0
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,80_100pct,3385,0.2549,8639.8,5647.2,11740.7
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,0_20pct,1338,0.9327,5826.1,-1372.3,7718.1
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,20_40pct,1264,0.6034,8007.7,2702.7,8792.6
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,40_60pct,1184,0.2494,11240.4,8467.2,11119.8
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,60_80pct,1105,0.3385,15986.4,13623.5,6981.0
2050,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,80_100pct,893,0.8387,27301.1,14967.5,14706.0
2050,res_unknown,allSize,hot_dry,nonCare,Kern,AllDay,0_50pct,7986,1.0,13775.4,-39762.8,53538.2
2050,res_unknown,allSize,hot_dry,nonCare,Kern,AllDay,50_100pct,8805,1.0,16335.8,-18905.0,35240.8
2050,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,0_20pct,4507,1.0,13506.5,-35327.7,48834.3
2050,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,20_40pct,4651,1.0,13532.3,-20403.7,33936.0
2050,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,40_60pct,4816,1.0,11007.6,-1241.5,12249.1
2050,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,60_80pct,4742,0.748,12531.2,7695.0,6465.2
2050,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,80_100pct,4785,0.2849,17812.2,16088.1,6051.5
2050,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,0_20pct,3370,1.0,10387.9,-30562.2,40950.2
2050,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,20_40pct,3789,1.0,6803.7,-6317.5,13121.2
2050,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,40_60pct,3615,0.6265,7547.3,3032.6,7206.7
2050,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,60_80pct,3675,0.4828,9088.2,6112.4,6163.2
2050,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,80_100pct,3545,0.3797,13848.4,12136.3,4509.1
2050,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,0_20pct,2284,0.4815,3617.4,-2533.4,12773.4
2050,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,20_40pct,2232,0.1944,5368.6,3838.3,7871.1
2050,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,40_60pct,2009,0.634,9572.9,5055.3,7126.1
2050,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,60_80pct,2204,0.0,10256.6,10256.6,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,80_100pct,2292,0.5611,21232.7,14015.1,12862.3
2050,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,0_20pct,3719,1.0,7690.0,-17898.7,25588.8
2050,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,20_40pct,3861,1.0,7918.6,-2413.4,10331.9
2050,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,40_60pct,4028,0.4231,8038.0,6705.7,3149.0
2050,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,60_80pct,3707,0.2674,12709.8,10568.3,8007.4
2050,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,80_100pct,3675,0.1797,18898.4,18094.4,4474.0
2050,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,0_20pct,2963,1.0,8706.7,-13075.0,21781.7
2050,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,20_40pct,3032,0.5601,7474.6,4031.4,6147.4
2050,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,40_60pct,3050,0.0,8604.5,8604.5,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,60_80pct,3031,0.2801,11368.3,9903.7,5229.6
2050,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,80_100pct,2876,0.1476,20941.9,19744.9,8108.0
2050,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,0_20pct,1968,0.0,190.1,190.1,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,20_40pct,1889,0.0,354.4,354.4,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,40_60pct,1886,0.0,941.3,941.3,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,60_80pct,1861,0.0,1888.5,1888.5,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,80_100pct,1915,0.0,9178.4,9178.4,
2050,res_unknown,allSize,hot_dry,nonCare,Kern,NitePeak,0_100pct,1152,1.0,14811.3,6510.3,8301.0
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,AllDay,0_50pct,11451,1.0,12280.7,-33029.8,45310.5
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,AllDay,50_100pct,19253,1.0,16633.8,-11144.9,27778.7
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,0_20pct,7927,1.0,13096.2,-34479.1,47575.3
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,20_40pct,11124,1.0,10011.8,-10775.3,20787.1
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,40_60pct,11213,0.3291,8380.5,5964.1,7341.7
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,60_80pct,11101,0.4828,12235.7,7823.9,9138.5
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,80_100pct,11272,0.3637,18910.0,14814.9,11258.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,0_20pct,15353,1.0,7136.1,-18357.6,25493.8
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,20_40pct,22066,1.0,5869.4,-2826.8,8696.2
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,40_60pct,22146,0.4251,6841.9,4518.4,5466.2
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,60_80pct,21689,0.2394,9188.8,7550.4,6844.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,80_100pct,21514,0.1727,13742.0,12975.6,4438.5
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,0_20pct,4822,0.0,663.1,663.1,
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,20_40pct,4699,0.0,1348.4,1348.4,
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,40_60pct,4619,0.0,2179.6,2179.6,
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,60_80pct,4650,0.0,3573.2,3573.2,
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,80_100pct,4622,0.0,13757.7,13757.7,
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,0_20pct,9373,0.191,1890.2,-103.4,10437.0
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,20_40pct,9715,0.2957,4432.5,2133.8,7772.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,40_60pct,9675,0.1388,6539.6,5570.5,6980.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,60_80pct,9788,0.2304,10459.1,8459.0,8681.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,80_100pct,9523,0.3536,26706.3,23893.7,7954.8
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,0_20pct,12246,0.5099,1351.4,-2784.2,8111.3
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,20_40pct,13151,0.898,5170.1,-1608.9,7548.8
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,40_60pct,12736,0.4598,7936.3,4234.7,8049.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,60_80pct,11746,0.5689,12668.3,8560.1,7221.2
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,80_100pct,11139,0.155,20754.8,20131.3,4021.5
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,0_20pct,9099,1.0,8795.1,-14910.0,23705.1
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,20_40pct,10456,0.7404,7390.6,580.2,9197.8
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,40_60pct,10440,0.4831,9432.4,5150.1,8864.3
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,60_80pct,10236,0.4031,13392.3,8527.3,12067.9
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,80_100pct,10457,0.442,21499.6,18466.1,6862.8
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,NiteFlat,0_100pct,14587,0.1028,2969.1,2012.1,9306.1
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,0_20pct,1046,0.8322,5585.7,-786.8,7657.4
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,20_40pct,1065,0.4689,8526.0,2967.8,11853.0
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,40_60pct,1064,0.4854,12576.0,9349.7,6646.2
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,60_80pct,829,0.9062,18335.4,13259.8,5601.0
2050,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,80_100pct,631,0.5865,27824.1,23198.9,7886.4
2050,res_unknown,allSize,hot_dry,nonCare,North,allLshp,0_20pct,693,1.0,19244.0,-33706.8,52950.8
2050,res_unknown,allSize,hot_dry,nonCare,North,allLshp,20_40pct,938,0.855,7450.0,1508.4,6949.2
2050,res_unknown,allSize,hot_dry,nonCare,North,allLshp,40_60pct,929,0.4992,10127.9,7039.1,6188.1
2050,res_unknown,allSize,hot_dry,nonCare,North,allLshp,60_80pct,711,0.0948,13284.7,12482.4,8461.5
